index,Price_x,Image,Partial_url,Ratings,complete url,Product Title_y,Available Offers,Highlights,Specifications,Rating & Reviews
0,"₹8,999",https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/w/o/s/-original-imaghuf9mryjhf3m.jpeg?q=70,/realme-c33-sandy-gold-32-gb/p/itma112335dbe78a?pid=MOBGHBJGF9QZYSZX&lid=LSTMOBGHBJGF9QZYSZXROLVZH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&iid=be907a08-c9a1-477e-8d0d-2a49e5c68944.MOBGHBJGF9QZYSZX.SEARCH&ssid=la65o6zomo0000001684022739158&qH=eb4af0bf07c16429,4.4,https://www.flipkart.com/realme-c33-sandy-gold-32-gb/p/itma112335dbe78a?pid=MOBGHBJGF9QZYSZX&lid=LSTMOBGHBJGF9QZYSZXROLVZH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&iid=be907a08-c9a1-477e-8d0d-2a49e5c68944.MOBGHBJGF9QZYSZX.SEARCH&ssid=la65o6zomo0000001684022739158&qH=eb4af0bf07c16429,"realme C33 (Sandy Gold, 32 GB)  (3 GB RAM)","Bank Offer10% off on IndusInd Bank Credit Card EMI Transactions, up to ₹1,000 on orders of ₹7,500 and aboveT&CBank Offer5% Cashback on Flipkart Axis Bank CardT&CBank Offer₹1000 Off On HDFC Bank Credit and Debit Card TransactionsT&CSpecial PriceGet extra ₹3000 off (price inclusive of cashback/coupon)T&CView 6 more offers",Highlights3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor,"SpecificationsGeneralIn The BoxHandset, Adapter, USB Cable, Important Info Booklet with Warranty Card, Quick Guide, Sim Card ToolModel NumberRMX3624Model NameC33ColorSandy GoldBrowse TypeSmartphonesSIM TypeDual SimHybrid Sim SlotYesTouchscreenYesOTG CompatibleYesSound EnhancementsDirac EffectDisplay FeaturesDisplay Size16.51 cm (6.5 inch)Resolution1600 x 720 PixelResolution TypeHD+GPUARM Mali G57Display TypeHD+ LCD DisplayDisplay Colors16.7MOther Display FeaturesRefresh Rate: 60 Hz, Aspect Ratio: 20:9, Screen-to-Body Ratio: 88.7%, Screen Contrast: 1500:1, Maximum Brightness: 400 nits, Color Saturation: 70%, Sunlight Screen SupportOs & Processor FeaturesOperating SystemAndroid 12Processor TypeUnisoc T612Processor CoreOcta CorePrimary Clock Speed1.82 GHzSecondary Clock Speed1.82 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz, 3G WCDMA: B1/B5/B8, 4G FDD-LTE: B1/B3/B5/B8, 4G TD-LTE: B38/B40/B41 (2535-2655MHz)Memory & Storage FeaturesInternal Storage32 GBRAM3 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeDedicated SlotCamera FeaturesPrimary Camera AvailableYesPrimary Camera50MP + 0.3MPPrimary Camera FeaturesDual Camera Setup: 50MP (Four-in-One Output: 12.5MP) Main Camera (Hynix Hi-5021S, f/1.8 Aperture, FOV: 79 Degree, Focal Length: 25.11 mm, 5P Lens, 1/2.55 inch Sensor Size, 07um Pixel Size, PDAF) + 0.3MP (BYD BF20A1CS, f/2.8 Aperture, FOV: 50 Degree, Focal Length: 42.28 mm, 2P Lens, 1/10 inch, 2.2um Pixel Size, Fixed Focus), CMOS, Camera Feature: 50MP Mode, Beauty, Filter, HDR, Panoramic View, Portrait, Timelapse, Expert, Super Night, 20 Continous ShootingSecondary Camera AvailableYesSecondary Camera5MP Front CameraSecondary Camera Features5MP Camera Setup: (SmartSens SC501CS-CRMNN00, f/2.2 Aperture, FOV: 77 Degree, 1/5 inch Sensor Size, 1.12um Pixel Size, 3P Lens, Fixed Focus), CMOS, Camera Feature: Beauty, Filter, HDRFlashRear: Single LED | Front: Screen FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording ResolutionRear Camera: 1080p (at 30 fps), 720p (at 30 fps), 480p (at 30 fps) | Front Camera: 720p (at 30 fps), 480p (at 30 fps), CIF (at 30 fps)Digital ZoomRear Camera: 4XFrame Rate30 fpsDual Camera LensPrimary CameraCall FeaturesSpeaker PhoneYesCall RecordsYesConnectivity FeaturesNetwork Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-FiPre-installed BrowserGoogle ChromeMicro USB VersionUSB 2.0Bluetooth SupportYesBluetooth Versionv5.0Wi-Fi Version802.11 b/g/n (2.4 GHz)Wi-Fi HotspotYesInfraredNoUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYesOther DetailsSmartphoneYesTouchscreen TypeCapacitiveSIM SizeNano SimUser InterfaceRealme UI S Edition (Based on Android 12)SMSYesGraphics PPI269 PPISensorsAmbient Light Sensor, Proximity Sensor, Acceleration Sensor, Side Fingerprint SensorBrowserGoogle ChromeRingtones FormatOGGOther Features120 Hz Touch Sampling Rate, Back Cover Material: PC+PMMA, Camera Lens Type: Glass, COG Sealing Process, In-Cell Touch Panel Technology, 10 Touch Points, Taking Photo Methods: Timer, Touch, Volume Button, Smile, Dual RAM Channel, RAM Frequency: 1600 MHz, ROM Type: UFS 2.2, Dual ROM Channel,10W Maximum Charging Power, WLAN Display, 1 x 1 WiFi Antenna Technology, RF Antenna Technology: 1T2R, Bluetooth Audio Codec: SBC, AAC, LDAC, Phone Locked Functions: Face Unlock, Fingerprint Unlock, Password Unlock, Pattern Unlock, Google Smart Lock, Face Payment, File Encryption, OTG Storage Format: FAT32, EXFAT, NTFS, 1 Speaker, 1 Microphone, Supports Flashlight Mode, Vibrating Motor Type: Flat Motor, Image Format Supported: JPG, HEIC, BMP, WBMP, GIF, Supports L3 Level WideVine, Supports Web Video Play, Press to Answer Calls, Switch the Music, Split Screen, Step Tracker, App Market, Google Lens, Text Input, Mass Texting: 200 SMS and 200 MMS, Data Backup, Office Tools, Import and Export Messages, Import and Export Contacts, Contacts will be stored as per Capacity LeftGPS TypeGPS, GLONASS, GALILEOMultimedia FeaturesAudio FormatsACC, AMR, FLAC, M4A, MID, MP2, MP3, OGGVideo FormatsF4V, TS, MP4, MKV, AVI, FLV, 3GP, MOV, WEBMBattery & Power FeaturesBattery Capacity5000 mAhDimensionsWidth75.7 mmHeight164.2 mmDepth8.3 mmWeight187 gWarrantyWarranty Summary1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box AccessoriesDomestic Warranty1 YearRead More","Ratings & ReviewsRate Product4.4★23,366 Ratings &969 Reviews5★4★3★2★1★16,3463,5531,5456881,2343.6Camera4.0Battery3.9Display4.2Design+ 934Worth the moneyThis phone design was amazing, performance and  battery was good . This was not a camera's preferred mobile but the back camera was quite good, if you look for a budget friendly good looking and normal using phone then go for it.READ MORESneha DeyCertified Buyer, Kolkata3 months ago43357PermalinkReport Abuse5Wonderfulbest featuresand best designing and most wonderful camera almost best this phoneREAD MOREPurnadip PaulCertified Buyer, Belonia6 months ago1551243PermalinkReport Abuse5Must buy!The design is at the top notch. Camera is above average at this price range. Built quality is good. Multimedia experience is perfect. Over all a good budget smartphone. My mom is super happy.READ MOREAminur AlamCertified Buyer, Howli7 months ago1084197PermalinkReport Abuse5BrilliantBest mobile under this price range. Nice design, killar look like I phone. Nice camera, and also u can play PUBG without lag in normal mod. Great deals with flipkart.READ MOREDurgesh MishraCertified Buyer, Greater Noida6 months ago738221PermalinkReport Abuse4WonderfulProduct Is good only when you purchase at sale price because for 10k or 9k this phone not worth but during sales u can get under 8k and at rhi price point it's just perfect performance is most powerful under the segment rear camera 50mp not thought such awesome photos , front camera is useless unless u apply filters  What to talk about battery everything was fine battery backup was good Display is smooth and especially I loved the ui that is smooth and I didn't seen any lag in day to day ex...READ MOREFlipkart CustomerCertified Buyer, Hindalco Industries Ltd7 months ago477PermalinkReport Abuse4DelightfulExcellent budget king. Actually I got a good deal.Everything is just good with this specification. Nice look.READ MOREAwdhesh GuptaCertified Buyer, Daltonganj7 months ago30PermalinkReport Abuse3Just okayLook wise gud. .but screen (display) quality wise not that good and camera is also ok ok not that gud  feels like vga camera...READ MOREFlipkart CustomerCertified Buyer, Bazpur6 months ago10PermalinkReport Abuse5TerrificNice 👍🙂READ MOREKrishna gopal JanaCertified Buyer, Paschim Medinipur District7 months ago81988PermalinkReport Abuse5Super!Looking very beautiful 😘😘😘😘READ MOREShahid ShekhCertified Buyer, Nichlaul7 months ago20819PermalinkReport Abuse3NiceAverage performanceREAD MORESatyam tripathiCertified Buyer, Mahendragarh7 months ago27430PermalinkReport Abuse+All 969 reviews"
1,"₹9,999",https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/9/z/o/-original-imaghuf9guqmb65z.jpeg?q=70,/realme-c33-aqua-blue-64-gb/p/itma112335dbe78a?pid=MOBGHBJG3M6FB35G&lid=LSTMOBGHBJG3M6FB35GOCB4ZL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&iid=be907a08-c9a1-477e-8d0d-2a49e5c68944.MOBGHBJG3M6FB35G.SEARCH&ssid=la65o6zomo0000001684022739158&qH=eb4af0bf07c16429,4.4,https://www.flipkart.com/realme-c33-aqua-blue-64-gb/p/itma112335dbe78a?pid=MOBGHBJG3M6FB35G&lid=LSTMOBGHBJG3M6FB35GOCB4ZL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&iid=be907a08-c9a1-477e-8d0d-2a49e5c68944.MOBGHBJG3M6FB35G.SEARCH&ssid=la65o6zomo0000001684022739158&qH=eb4af0bf07c16429,"realme C33 (Aqua Blue, 64 GB)  (4 GB RAM)","Bank Offer10% off on IndusInd Bank Credit Card EMI Transactions, up to ₹1,000 on orders of ₹7,500 and aboveT&CBank Offer5% Cashback on Flipkart Axis Bank CardT&CSpecial PriceGet extra ₹3000 off (price inclusive of cashback/coupon)T&CFreebieGet 200% Welcome Bonus upto ₹10000*T&CView 3 more offers",Highlights4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor,"SpecificationsGeneralIn The BoxHandset, Adapter, USB Cable, Important Info Booklet with Warranty Card, Quick Guide, Sim Card ToolModel NumberRMX3624Model NameC33ColorAqua BlueBrowse TypeSmartphonesSIM TypeDual SimHybrid Sim SlotYesTouchscreenYesOTG CompatibleYesSound EnhancementsDirac EffectDisplay FeaturesDisplay Size16.51 cm (6.5 inch)Resolution1600 x 720 PixelResolution TypeHD+GPUARM Mali G57Display TypeHD+ LCD DisplayDisplay Colors16.7MOther Display FeaturesRefresh Rate: 60 Hz, Aspect Ratio: 20:9, Screen-to-Body Ratio: 88.7%, Screen Contrast: 1500:1, Maximum Brightness: 400 nits, Color Saturation: 70%, Sunlight Screen SupportOs & Processor FeaturesOperating SystemAndroid 12Processor TypeUnisoc T612Processor CoreOcta CorePrimary Clock Speed1.82 GHzSecondary Clock Speed1.82 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz, 3G WCDMA: B1/B5/B8, 4G FDD-LTE: B1/B3/B5/B8, 4G TD-LTE: B38/B40/B41 (2535-2655MHz)Memory & Storage FeaturesInternal Storage64 GBRAM4 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeDedicated SlotCamera FeaturesPrimary Camera AvailableYesPrimary Camera50MP + 0.3MPPrimary Camera FeaturesDual Camera Setup: 50MP (Four-in-One Output: 12.5MP) Main Camera (Hynix Hi-5021S, f/1.8 Aperture, FOV: 79 Degree, Focal Length: 25.11 mm, 5P Lens, 1/2.55 inch Sensor Size, 07um Pixel Size, PDAF) + 0.3MP (BYD BF20A1CS, f/2.8 Aperture, FOV: 50 Degree, Focal Length: 42.28 mm, 2P Lens, 1/10 inch, 2.2um Pixel Size, Fixed Focus), CMOS, Camera Feature: 50MP Mode, Beauty, Filter, HDR, Panoramic View, Portrait, Timelapse, Expert, Super Night, 20 Continous ShootingSecondary Camera AvailableYesSecondary Camera5MP Front CameraSecondary Camera Features5MP Camera Setup: (SmartSens SC501CS-CRMNN00, f/2.2 Aperture, FOV: 77 Degree, 1/5 inch Sensor Size, 1.12um Pixel Size, 3P Lens, Fixed Focus), CMOS, Camera Feature: Beauty, Filter, HDRFlashRear: Single LED | Front: Screen FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording ResolutionRear Camera: 1080p (at 30 fps), 720p (at 30 fps), 480p (at 30 fps) | Front Camera: 720p (at 30 fps), 480p (at 30 fps), CIF (at 30 fps)Digital ZoomRear Camera: 4XFrame Rate30 fpsDual Camera LensPrimary CameraCall FeaturesSpeaker PhoneYesCall RecordsYesConnectivity FeaturesNetwork Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-FiPre-installed BrowserGoogle ChromeMicro USB VersionUSB 2.0Bluetooth SupportYesBluetooth Versionv5.0Wi-Fi Version802.11 b/g/n (2.4 GHz)Wi-Fi HotspotYesInfraredNoUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYesOther DetailsSmartphoneYesTouchscreen TypeCapacitiveSIM SizeNano SimUser InterfaceRealme UI S Edition (Based on Android 12)SMSYesGraphics PPI269 PPISensorsAmbient Light Sensor, Proximity Sensor, Acceleration Sensor, Side Fingerprint SensorBrowserGoogle ChromeRingtones FormatOGGOther Features120 Hz Touch Sampling Rate, Back Cover Material: PC+PMMA, Camera Lens Type: Glass, COG Sealing Process, In-Cell Touch Panel Technology, 10 Touch Points, Taking Photo Methods: Timer, Touch, Volume Button, Smile, Dual RAM Channel, RAM Frequency: 1600 MHz, ROM Type: UFS 2.2, Dual ROM Channel,10W Maximum Charging Power, WLAN Display, 1 x 1 WiFi Antenna Technology, RF Antenna Technology: 1T2R, Bluetooth Audio Codec: SBC, AAC, LDAC, Phone Locked Functions: Face Unlock, Fingerprint Unlock, Password Unlock, Pattern Unlock, Google Smart Lock, Face Payment, File Encryption, OTG Storage Format: FAT32, EXFAT, NTFS, 1 Speaker, 1 Microphone, Supports Flashlight Mode, Vibrating Motor Type: Flat Motor, Image Format Supported: JPG, HEIC, BMP, WBMP, GIF, Supports L3 Level WideVine, Supports Web Video Play, Press to Answer Calls, Switch the Music, Split Screen, Step Tracker, App Market, Google Lens, Text Input, Mass Texting: 200 SMS and 200 MMS, Data Backup, Office Tools, Import and Export Messages, Import and Export Contacts, Contacts will be stored as per Capacity LeftGPS TypeGPS, GLONASS, GALILEOMultimedia FeaturesAudio FormatsACC, AMR, FLAC, M4A, MID, MP2, MP3, OGGVideo FormatsF4V, TS, MP4, MKV, AVI, FLV, 3GP, MOV, WEBMBattery & Power FeaturesBattery Capacity5000 mAhDimensionsWidth75.7 mmHeight164.2 mmDepth8.3 mmWeight187 gWarrantyWarranty Summary1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box AccessoriesDomestic Warranty1 YearRead More","Ratings & ReviewsRate Product4.4★68,108 Ratings &2,944 Reviews5★4★3★2★1★47,80710,7024,3501,7733,4763.6Camera4.0Battery3.9Display4.2Design+ 2353Just okayOk front cam is just 8 megapixel so poor quality selfies But rear camera is good 50 mp Best thing is it's design look like an iPhone Worst thing I feeled is the charging port is not type c so its only 10watts fast charging suitable for overnight charging. 5000 mah battery Provide good backupREAD MOREAravind RajCertified Buyer, Alappuzha7 months ago2355514PermalinkReport Abuse3NiceI was very excited by the look of this mobile so i bought this. BUT my excitment changed into disappointment the moment when i get hands on this phone. Pros : Looks good , 4GB RAM in this priceCons:1. Biggest drawback is MICRO USB TYPE CHARGER INSTEAD OF TYPE -C. in today scenario it is a crime.2. Display is ok ok type3. Front camera is bad. 4. Mobile is verh slippery in hands . CASE IS NEEDED ANYWAYI infact two mobile at the same time another one is INFLIX HOT 12 play and it was in t...READ MOREmantu  babuCertified Buyer, Lucknow7 months ago2879679PermalinkReport Abuse4Very GoodNice phone but display is small and battery does not work long time but look is very very nice and performance is good but anything's realme c33 phone is very good.thanksREAD MOREArman AnsariCertified Buyer, Ghazipur7 months ago474112PermalinkReport Abuse4WonderfulVerry goodREAD MOREKedar UpwarCertified Buyer, Nanded District7 months ago67558PermalinkReport Abuse5Classy productNice phoneREAD MORESALIM KHATRICertified Buyer, Kachchh District6 months ago1258PermalinkReport Abuse3GoodThings not  bad  as budget goes😇READ MORESumita BiswasCertified Buyer, Bangaon7 months ago1899217PermalinkReport Abuse4Pretty goodIt's nice phone..READ MOREMohammad TanbirCertified Buyer, Rajpur Sonarpur7 months ago83895PermalinkReport Abuse5Mind-blowing purchaseGoodREAD MORERiya ChetriCertified Buyer, Jorhat District7 months ago30733PermalinkReport Abuse5Great productNice product 🤩I Like It 🎁READ MOREVj- PrakashCertified Buyer, Appakudal7 months ago33740PermalinkReport Abuse5Terrific purchaseSo nice 😌😍READ MOREKedar Ghorai Certified Buyer, Purba Medinipur District6 months ago47065PermalinkReport Abuse+All 2944 reviews"
2,"₹9,999",https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/e/n/j/-original-imaghuf9vphhbnkc.jpeg?q=70,/realme-c33-night-sea-64-gb/p/itma112335dbe78a?pid=MOBGHBJGZ3GYDFD2&lid=LSTMOBGHBJGZ3GYDFD2UJE1AM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&iid=be907a08-c9a1-477e-8d0d-2a49e5c68944.MOBGHBJGZ3GYDFD2.SEARCH&ssid=la65o6zomo0000001684022739158&qH=eb4af0bf07c16429,4.4,https://www.flipkart.com/realme-c33-night-sea-64-gb/p/itma112335dbe78a?pid=MOBGHBJGZ3GYDFD2&lid=LSTMOBGHBJGZ3GYDFD2UJE1AM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&iid=be907a08-c9a1-477e-8d0d-2a49e5c68944.MOBGHBJGZ3GYDFD2.SEARCH&ssid=la65o6zomo0000001684022739158&qH=eb4af0bf07c16429,"realme C33 (Night Sea, 64 GB)  (4 GB RAM)","Bank Offer10% off on IndusInd Bank Credit Card EMI Transactions, up to ₹1,000 on orders of ₹7,500 and aboveT&CBank Offer5% Cashback on Flipkart Axis Bank CardT&CSpecial PriceGet extra ₹3000 off (price inclusive of cashback/coupon)T&CFreebieGet 200% Welcome Bonus upto ₹10000*T&CView 3 more offers",Highlights4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor,"SpecificationsGeneralIn The BoxHandset, Adapter, USB Cable, Important Info Booklet with Warranty Card, Quick Guide, Sim Card ToolModel NumberRMX3624Model NameC33ColorNight SeaBrowse TypeSmartphonesSIM TypeDual SimHybrid Sim SlotYesTouchscreenYesOTG CompatibleYesSound EnhancementsDirac EffectDisplay FeaturesDisplay Size16.51 cm (6.5 inch)Resolution1600 x 720 PixelResolution TypeHD+GPUARM Mali G57Display TypeHD+ LCD DisplayDisplay Colors16.7MOther Display FeaturesRefresh Rate: 60 Hz, Aspect Ratio: 20:9, Screen-to-Body Ratio: 88.7%, Screen Contrast: 1500:1, Maximum Brightness: 400 nits, Color Saturation: 70%, Sunlight Screen SupportOs & Processor FeaturesOperating SystemAndroid 12Processor TypeUnisoc T612Processor CoreOcta CorePrimary Clock Speed1.82 GHzSecondary Clock Speed1.82 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz, 3G WCDMA: B1/B5/B8, 4G FDD-LTE: B1/B3/B5/B8, 4G TD-LTE: B38/B40/B41 (2535-2655MHz)Memory & Storage FeaturesInternal Storage64 GBRAM4 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeDedicated SlotCamera FeaturesPrimary Camera AvailableYesPrimary Camera50MP + 0.3MPPrimary Camera FeaturesDual Camera Setup: 50MP (Four-in-One Output: 12.5MP) Main Camera (Hynix Hi-5021S, f/1.8 Aperture, FOV: 79 Degree, Focal Length: 25.11 mm, 5P Lens, 1/2.55 inch Sensor Size, 07um Pixel Size, PDAF) + 0.3MP (BYD BF20A1CS, f/2.8 Aperture, FOV: 50 Degree, Focal Length: 42.28 mm, 2P Lens, 1/10 inch, 2.2um Pixel Size, Fixed Focus), CMOS, Camera Feature: 50MP Mode, Beauty, Filter, HDR, Panoramic View, Portrait, Timelapse, Expert, Super Night, 20 Continous ShootingSecondary Camera AvailableYesSecondary Camera5MP Front CameraSecondary Camera Features5MP Camera Setup: (SmartSens SC501CS-CRMNN00, f/2.2 Aperture, FOV: 77 Degree, 1/5 inch Sensor Size, 1.12um Pixel Size, 3P Lens, Fixed Focus), CMOS, Camera Feature: Beauty, Filter, HDRFlashRear: Single LED | Front: Screen FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording ResolutionRear Camera: 1080p (at 30 fps), 720p (at 30 fps), 480p (at 30 fps) | Front Camera: 720p (at 30 fps), 480p (at 30 fps), CIF (at 30 fps)Digital ZoomRear Camera: 4XFrame Rate30 fpsDual Camera LensPrimary CameraCall FeaturesSpeaker PhoneYesCall RecordsYesConnectivity FeaturesNetwork Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-FiPre-installed BrowserGoogle ChromeMicro USB VersionUSB 2.0Bluetooth SupportYesBluetooth Versionv5.0Wi-Fi Version802.11 b/g/n (2.4 GHz)Wi-Fi HotspotYesInfraredNoUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYesOther DetailsSmartphoneYesTouchscreen TypeCapacitiveSIM SizeNano SimUser InterfaceRealme UI S Edition (Based on Android 12)SMSYesGraphics PPI269 PPISensorsAmbient Light Sensor, Proximity Sensor, Acceleration Sensor, Side Fingerprint SensorBrowserGoogle ChromeRingtones FormatOGGOther Features120 Hz Touch Sampling Rate, Back Cover Material: PC+PMMA, Camera Lens Type: Glass, COG Sealing Process, In-Cell Touch Panel Technology, 10 Touch Points, Taking Photo Methods: Timer, Touch, Volume Button, Smile, Dual RAM Channel, RAM Frequency: 1600 MHz, ROM Type: UFS 2.2, Dual ROM Channel,10W Maximum Charging Power, WLAN Display, 1 x 1 WiFi Antenna Technology, RF Antenna Technology: 1T2R, Bluetooth Audio Codec: SBC, AAC, LDAC, Phone Locked Functions: Face Unlock, Fingerprint Unlock, Password Unlock, Pattern Unlock, Google Smart Lock, Face Payment, File Encryption, OTG Storage Format: FAT32, EXFAT, NTFS, 1 Speaker, 1 Microphone, Supports Flashlight Mode, Vibrating Motor Type: Flat Motor, Image Format Supported: JPG, HEIC, BMP, WBMP, GIF, Supports L3 Level WideVine, Supports Web Video Play, Press to Answer Calls, Switch the Music, Split Screen, Step Tracker, App Market, Google Lens, Text Input, Mass Texting: 200 SMS and 200 MMS, Data Backup, Office Tools, Import and Export Messages, Import and Export Contacts, Contacts will be stored as per Capacity LeftGPS TypeGPS, GLONASS, GALILEOMultimedia FeaturesAudio FormatsACC, AMR, FLAC, M4A, MID, MP2, MP3, OGGVideo FormatsF4V, TS, MP4, MKV, AVI, FLV, 3GP, MOV, WEBMBattery & Power FeaturesBattery Capacity5000 mAhDimensionsWidth75.7 mmHeight164.2 mmDepth8.3 mmWeight187 gWarrantyWarranty Summary1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box AccessoriesDomestic Warranty1 YearRead More","Ratings & ReviewsRate Product4.4★68,108 Ratings &2,944 Reviews5★4★3★2★1★47,80710,7024,3501,7733,4763.6Camera4.0Battery3.9Display4.2Design+ 2353Just okayOk front cam is just 8 megapixel so poor quality selfies But rear camera is good 50 mp Best thing is it's design look like an iPhone Worst thing I feeled is the charging port is not type c so its only 10watts fast charging suitable for overnight charging. 5000 mah battery Provide good backupREAD MOREAravind RajCertified Buyer, Alappuzha7 months ago2355514PermalinkReport Abuse3NiceI was very excited by the look of this mobile so i bought this. BUT my excitment changed into disappointment the moment when i get hands on this phone. Pros : Looks good , 4GB RAM in this priceCons:1. Biggest drawback is MICRO USB TYPE CHARGER INSTEAD OF TYPE -C. in today scenario it is a crime.2. Display is ok ok type3. Front camera is bad. 4. Mobile is verh slippery in hands . CASE IS NEEDED ANYWAYI infact two mobile at the same time another one is INFLIX HOT 12 play and it was in t...READ MOREmantu  babuCertified Buyer, Lucknow7 months ago2879679PermalinkReport Abuse4Very GoodNice phone but display is small and battery does not work long time but look is very very nice and performance is good but anything's realme c33 phone is very good.thanksREAD MOREArman AnsariCertified Buyer, Ghazipur7 months ago474112PermalinkReport Abuse4WonderfulVerry goodREAD MOREKedar UpwarCertified Buyer, Nanded District7 months ago67558PermalinkReport Abuse5Classy productNice phoneREAD MORESALIM KHATRICertified Buyer, Kachchh District6 months ago1258PermalinkReport Abuse3GoodThings not  bad  as budget goes😇READ MORESumita BiswasCertified Buyer, Bangaon7 months ago1899217PermalinkReport Abuse4Pretty goodIt's nice phone..READ MOREMohammad TanbirCertified Buyer, Rajpur Sonarpur7 months ago83895PermalinkReport Abuse5Mind-blowing purchaseGoodREAD MORERiya ChetriCertified Buyer, Jorhat District7 months ago30733PermalinkReport Abuse5Great productNice product 🤩I Like It 🎁READ MOREVj- PrakashCertified Buyer, Appakudal7 months ago33740PermalinkReport Abuse5Terrific purchaseSo nice 😌😍READ MOREKedar Ghorai Certified Buyer, Purba Medinipur District6 months ago47065PermalinkReport Abuse+All 2944 reviews"
